gwp_co2_eq
2677.8688622615805
3006.464197737973
3026.799426230691
2800.9427494673187
3058.135795272461
1552.5126322691342
2058.371416116394
4127.794820417774
3350.7162260904774
3920.504753493586
3345.1601681196657
3983.260267992596
2856.6351718805086
2636.513857144018
3819.993094500327
3534.5562207707244
3453.4980892249964
3479.8436652980317
4039.5129333174636
4427.490181304746
2905.4625882700425
1296.1282704185812
3401.526425824561
2469.4455416493684
3505.601358244843
4270.643582162146
3670.6800849225874
3007.3116637503363
3544.531949105808
3143.470934140916
2472.7325809425615
2351.98982109837
3152.009467944053
4133.334298120623
3127.4140090919022
3630.4008576107412
3087.8070515343666
3153.277229449816
4186.72110456945
4645.978073427399
3911.6644013385603
3198.165488387762
2567.6254877948413
1791.3081692910873
3638.150528454951
4063.60239075871
2440.5904606098716
3328.4015508980137
2921.8424551055537
4015.736997936867
3494.4857112738337
2214.738075341506
4184.677259485458
3009.685332576774
2427.8980463508633
2866.2958543110876
4837.435986246884
3711.235667847052
2855.4090719880146
4256.915005335319
4472.928693245354
3794.2079084265297
2911.2572275689313
4403.989844617876
2714.9568156082855
4164.4423680945165
2297.178965021476
3476.07212383905
4763.103944019463
4069.2224053950545
3854.657361930675
2545.9406972450915
3793.638546327057
3948.575997480567
3596.2731217697947
2643.150949764752
4083.8878236596042
2276.1323079596946
3201.553389672731
1860.8777446470249
3696.6910509153877
2180.103573545363
2842.5144708545004
2100.533076393095
2903.4786725548693
4007.563943004305
3122.405185168349
3295.1595655090687
3431.7779628270687
4023.875238878233
2409.033282482932
4673.175285831849
3943.0197087492747
1573.4950195230306
3321.5571613657476
2822.0240208392124
3362.5138316924426
4311.909953560111
3696.878177722498
2083.0183330666587
3571.1405074882487
3658.304731864718
2750.466535659407
2121.968046574038
2724.4097207106533
3003.4054868700887
3310.7437761396177
4114.889159077803
2784.012932040583
3721.952376308111
2793.9014812563514
2853.7978021028575
3708.717451908899
3627.239204588231
3131.789302917505
4224.605091338502
2475.2409794963482
3667.6183845101177
3356.922028157526
2877.2338557297767
3094.563687696216
3452.1136939580833
1746.0737830298642
4551.909515740115
2265.194017295074
3067.916767459879
2099.6673334802035
1747.603730028483
2430.0742618736517
2764.5940975028607
3061.836878118483
3536.9602854626564
4129.168210892909
4344.110841676439
2885.194812814711
2679.937290299959
2555.111049612988
3585.318039202625
2992.826363706948
3419.167079074553
2267.1429601418067
3028.0509190945013
2763.599179112689
3296.8017204307803
1945.5784144964557
3921.865243337674
2803.6168509873382
3278.050391882449
1917.0313659704343
2047.215772327303
3178.2885219101413
2247.704382225451
3602.2266198861416
3961.592251257952
2785.7365107889736
3843.9738390078
2930.788013141856
4057.224120250054
3722.8160457889794
4041.168332512674
3555.320575764531
3481.094177364942
4587.678136231082
4292.504606354919
3243.8610593397966
2251.1915689683647
4523.892994053842
2631.105175341208
2226.720480919492
3376.5706435380994
3325.889375807656
2514.122914031725
3847.274748001319
3962.349545281249
1440.360620821759
3017.109610556821
2020.6433951180536
2229.8324547444536
3549.0733706188953
3898.4746477313543
3310.6506555421715
3259.939136518552
3730.370611063516
3539.9886827095197
3821.991966976969
4396.878930973305
1877.3592092448134
2950.9308904854483
3655.9930905078436
3051.2379308036957
3310.045038971559
4481.055061948895
4984.49310459943
2542.5372222667456
2636.760454845876
2141.664100537061
3076.713380629271
4021.423962466782
2524.380406149514
3281.8863042775447
3163.9571275872136
2923.7126785590754
2982.5525684014033
3773.534658403795
2825.5615410210235
2254.542439034353
3097.2640206249316
3118.247755305951
3268.7591953403166
4036.130042323572
2566.0813990138654
4530.190639549509
2463.4026878430477
3389.542344945643
3473.5829740768218
1866.6314682450234
2501.6999638447437
2723.04437551374
3112.147808455571
3540.1878544082424
3580.0677982614257
3216.5385597883765
3905.8481790606547
3440.0537412973936
2624.9476132923587
4105.953703775963
4134.0668458243035
3658.943502551483
3477.5784331740506
2187.7811782039057
2734.713605933981
2398.980446848946
2713.0911312671155
3254.3302874160513
4392.610794695246
4241.005826544156
2984.1266415469504
2753.434261183578
3375.350701095166
1724.1270835353873
4706.412606102328
4064.554201504424
4110.831495712626
3814.5175371808027
4037.954331486338
2935.22811669792
3729.4973455574363
4499.578708704455
4368.789668654114
2537.945592334315
2301.0207796467025
3062.9511695163014
4406.794381733615
3279.3612855766096
2414.1008542383547
2549.191289076697
3609.168773165523
3752.246786692346
4170.312992124
2865.477715574892
3288.295119482272
4134.162253863039
3485.5335956117797
2851.629738396963
3114.838425431045
2523.886691778177
3452.8613742668276
3800.0815945106697
3234.741012866515
3872.939970064833
3071.091975642297
2525.2391691247108
3054.568017874755
3282.8644819268698
3181.047930338191
3265.7275308626854
3260.540225170745
4147.099958725981
2494.913722836883
4550.155198222203
3097.505045988186
2953.4749145019077
2750.1833756018764
3772.3696672845585
2544.831073821194
3249.7806518323678
2213.106661630828
2200.832752914395
3009.6672443068464
2570.955542651371
1466.3492564251092
2332.7445942732475
4360.640569916783
2617.518469431013
3782.3974651603894
2710.8534748582733
2172.9913848592046
3079.678966493213
3078.057441006184
4504.760867521257
3839.906678431507
4267.032441389274
3088.802050534068
