,,,,,,Process name,Base Case,Landfill (film) - SI units,"market for maleic anhydride | maleic anhydride | APOS, S","market for nylon 6 | nylon 6 | APOS, S","market for polyethylene, linear low density, granulate | polyethylene, linear low density, granulate | APOS, S","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S",multilayer film production - SI units
,,,,,,Product name,multilayer film,multilayer film waste,maleic anhydride,nylon 6,"polyethylene, linear low density, granulate","transport, freight, lorry 7.5-16 metric ton, EURO6","electricity, medium voltage",multilayer film
,,,,,,Multi-Output process,false,false,false,false,false,false,false,false
,,,,,,UUID,3a017a81-50f7-4a19-b71c-106d1b57115e,36e9153c-f08a-4edf-8aae-80eef6f20e3d,4c2b6470-79f6-40e4-b6c0-08a769c9ab04,d16b5d3f-b5e4-45b6-9a04-23cde05220c0,ff4734a5-a4a6-4960-bfbd-febae7a64f65,73585052-b3e9-4cde-832d-2db3272d2ae5,759b89bd-3aa6-42ad-b767-5bb9ef5d331d,3a017a81-50f7-4a19-b71c-106d1b57115e
,,,,,,Infrastructure product,false,false,false,false,false,false,false,false
,,,,,,Process location,,,GLO,RoW,GLO,RoW,US,
,,,,,,Process category,Z2.1. REMADE - Final,Z2: REMADE,"201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics",492:Other land transport,"351:Electric power generation, transmission and distribution",Z2: REMADE
,,,,,,Process sub category,,,2011:Manufacture of basic chemicals,2013:Manufacture of plastics and synthetic rubber in primary forms,2013:Manufacture of plastics and synthetic rubber in primary forms,4923:Freight transport by road,"3510:Electric power generation, transmission and distribution",
,,,,,,Product/Service unit,,,,,,,,
UUID,Category,Sub category,Elementary flowname,Elementary flow location,Unit,,,,,,,,,
cbf58f64-9286-406f-8dcb-ef1d81eec980,Emission to air,high population density,2-Propanol,,kg,,,2.69851E-10,2.15478E-07,6.75348E-09,2.66449E-07,2.08896E-08,2.04122E-09,
ed1aff41-0bfc-48b8-8250-840c0a2f6961,Emission to air,low population density,2-Propanol,,kg,,,9.97903E-14,9.62118E-12,5.32878E-13,1.04156E-11,1.57816E-12,1.50583E-11,
479edec6-763c-49fc-83f8-49780f08cf29,Emission to air,unspecified,2-Propanol,,kg,,,6.25164E-09,1.5861E-07,1.45742E-08,4.41402E-05,4.63174E-08,2.98179E-08,
caeb15fa-9711-4d37-99a2-d12c7823b8bc,Emission to water,surface water,2-Propanol,,kg,,,7.7673E-13,1.26424E-10,1.90249E-11,8.30855E-11,1.04993E-11,1.79759E-11,
e92a1310-603c-4346-85b8-e4e3192cd75c,Emission to water,unspecified,2-Propanol,,kg,,,1.05787E-10,2.68361E-09,2.46607E-10,7.46922E-07,7.83738E-10,5.043E-10,
5bb486eb-29db-4b80-bb79-c7023c0d5756,Emission to water,surface water,3-Iodo-2-propynyl butylcarbamate,,kg,,,1.389E-14,3.25704E-12,9.48841E-14,1.9936E-12,1.31175E-13,1.43124E-11,
179c3a4c-4d0c-4928-b099-2652fac747cd,Emission to water,surface water,4-Methyl-2-pentanol,,kg,,,7.3834E-15,8.06119E-13,2.939E-13,1.189E-12,1.38805E-12,1.13193E-13,
9fbec2f4-6b42-4e63-9573-14e04befe20f,Emission to air,high population density,4-Methyl-2-pentanone,,kg,,,2.0867E-13,2.27826E-11,8.30649E-12,3.36039E-11,3.92306E-11,3.19789E-12,
6ed53433-96ff-402c-87d0-52b8271aadac,Emission to air,low population density,4-Methyl-2-pentanone,,kg,,,2.18085E-15,2.10264E-13,1.16457E-14,2.27625E-13,3.44896E-14,3.2909E-13,
1a19ad61-abd0-4d42-9828-8fae315c0b06,Emission to water,surface water,4-Methyl-2-pentanone,,kg,,,1.43154E-12,1.56297E-10,5.69853E-11,2.30534E-10,2.69135E-10,2.19386E-11,
f9d36529-abde-4ed2-a82c-d365ae2c713f,Emission to water,unspecified,4-Methyl-2-pentanone,,kg,,,1.01614E-12,1.87527E-10,7.03372E-12,2.75779E-10,9.86658E-12,7.0515E-10,
3166d308-cc57-4d31-b42e-63c7eada821f,Emission to soil,agricultural,Abamectin,,kg,,,3.84275E-14,1.17942E-11,3.32753E-13,8.30186E-12,6.12271E-13,1.45595E-11,
99c07b66-c039-4896-866d-06abdaa9d46a,Emission to air,high population density,Acenaphthene,,kg,,,4.82426E-21,1.10619E-18,3.12721E-20,6.83513E-19,4.17733E-20,5.64406E-18,
922a7ccf-3338-43ad-bd7e-77d51df051ab,Emission to air,low population density,Acenaphthene,,kg,,,7.28952E-14,1.52109E-11,4.9705E-13,1.07565E-11,6.35362E-13,1.77126E-11,
1f4afa32-a9a2-40da-8396-104452cb637f,Emission to air,unspecified,Acenaphthene,,kg,,,1.44306E-13,2.83499E-11,2.83069E-12,1.74324E-11,1.69316E-12,3.10903E-11,
a6ad3fc7-c019-454f-a899-43be7913a598,Emission to water,ocean,Acenaphthene,,kg,,,5.8567E-14,1.19913E-11,3.54634E-13,7.16675E-13,8.56949E-13,4.31743E-14,
5c238e5f-97c8-4837-8d67-48899ddd43be,Emission to water,surface water,Acenaphthene,,kg,,,1.3975E-12,2.83883E-10,1.00677E-11,2.943E-11,2.00939E-11,2.54623E-11,
63e76212-8549-11e0-9d78-0800200c9a66,Emission to air,unspecified,Acenaphthylene,,kg,,,8.17328E-14,,,,,,
e0346157-1f0e-4bf9-b234-78fead761e18,Emission to air,unspecified,Acenaphthylene,,kg,,,,2.2621E-12,3.16065E-12,2.9434E-12,4.05175E-13,5.05928E-13,
9dc481e4-e4cd-4cb1-a03e-d539f774e958,Emission to water,ocean,Acenaphthylene,,kg,,,3.66279E-15,7.49938E-13,2.21789E-14,4.4821E-14,5.35938E-14,2.70013E-15,
ec4a104f-eab5-4a06-bd0a-e1c34d888718,Emission to water,surface water,Acenaphthylene,,kg,,,8.0537E-14,1.64062E-11,4.94647E-13,1.01347E-12,1.17608E-12,1.27208E-13,
63e76213-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Acephate,,kg,,,5.36817E-14,,,,,,
73a06727-fec3-4d8d-8de5-ef1a0cc2c280,Emission to air,low population density,Acephate,,kg,,,,7.43733E-12,1.95534E-12,4.25296E-12,3.26765E-12,1.13624E-12,
cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,Emission to soil,agricultural,Acephate,,kg,,,1.52234E-11,1.71684E-09,7.21521E-10,1.40461E-09,4.01789E-10,5.13355E-10,
5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,Emission to air,high population density,Acetaldehyde,,kg,,,1.54589E-09,1.87514E-07,5.22487E-07,5.39781E-07,1.32747E-08,3.0376E-08,
fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,Emission to air,low population density,Acetaldehyde,,kg,,,1.37185E-09,3.13359E-07,1.33426E-08,1.71729E-07,1.48395E-08,2.40598E-08,
e3e8f6a2-c45e-4685-9859-698b2eadaf5b,Emission to air,unspecified,Acetaldehyde,,kg,,,1.7177E-08,3.08139E-07,2.90768E-07,3.87334E-07,2.00086E-07,8.9562E-09,
7a65d41a-561b-4090-bd81-13672abce16f,Emission to water,surface water,Acetaldehyde,,kg,,,4.30407E-10,1.16909E-08,1.23998E-09,2.23502E-06,2.93259E-09,1.52666E-09,
15720685-ab3e-4167-904a-3d2992d72ddf,Emission to air,low population density,Acetamide,,kg,,,1.32146E-14,,,,,,
c3de45a3-e6fd-494e-aa85-d352b478e87b,Emission to air,low population density,Acetamide,,kg,,,,1.83082E-12,4.81338E-13,1.04693E-12,8.04384E-13,2.79704E-13,
eb23cf3a-b866-458d-94b3-9aee4145fcc9,Emission to soil,agricultural,Acetamide,,kg,,,1.75056E-13,3.31966E-11,8.67371E-12,1.51286E-11,1.05936E-12,6.18552E-12,
ee731ea9-113a-471c-9503-dcc0d5c7409d,Emission to soil,agricultural,Acetamiprid,,kg,,,6.80669E-13,,,,,,
910b7532-d541-45a5-a535-03f54997726e,Emission to soil,agricultural,Acetamiprid,,kg,,,,2.2877E-10,5.36911E-12,1.42888E-10,9.09849E-12,3.14089E-10,
b9b68c0c-053e-41de-ab72-8dfe1c3f5755,Emission to air,high population density,Acetic acid,,kg,,,2.47185E-09,3.83347E-07,1.3085E-08,6.32161E-06,2.16774E-08,4.51022E-08,
c5cc0625-6e01-4639-b053-5d1d9d22a53c,Emission to air,low population density,Acetic acid,,kg,,,1.48545E-09,3.21856E-07,1.70516E-08,1.87363E-07,1.78807E-08,3.84469E-07,
d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,Emission to air,unspecified,Acetic acid,,kg,,,5.76521E-09,1.28691E-07,1.42974E-08,3.04788E-05,3.63839E-08,1.45918E-08,
061c7a46-3728-48fa-8240-7a8841e6ca6f,Emission to water,surface water,Acetic acid,,kg,,,5.46008E-10,3.83444E-08,2.72595E-09,2.45634E-06,5.95804E-09,5.32329E-09,
3cea246d-706f-4280-ac52-3c7590e8fa7f,Emission to water,unspecified,Acetic acid,,kg,,,2.50649E-14,5.81004E-12,1.68245E-13,3.45884E-12,2.37135E-13,2.35261E-11,
92ee2fc1-238c-465d-9887-418af42db9c7,Emission to soil,agricultural,Acetochlor,,kg,,,3.71148E-11,6.63271E-09,1.84817E-09,3.17523E-09,2.10244E-10,1.35202E-09,
1f130425-11f9-4ec2-8d2f-d282acaacf5c,Emission to air,high population density,Acetone,,kg,,,6.56165E-10,3.5116E-07,1.86109E-08,3.77323E-07,2.90048E-08,1.75131E-08,
7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,Emission to air,low population density,Acetone,,kg,,,2.16755E-09,2.54977E-06,1.95735E-08,2.43562E-07,3.83855E-08,4.33245E-08,
f3d5fd96-8805-4d3d-867a-5df27975b07f,Emission to air,unspecified,Acetone,,kg,,,3.62989E-10,2.39185E-08,1.80014E-09,2.03719E-06,3.53789E-09,1.27344E-08,
0e8f17d0-3e52-4f6f-bef9-60f6007a7aab,Emission to water,surface water,Acetone,,kg,,,1.07139E-10,2.05397E-08,8.35264E-10,1.4011E-08,1.69903E-09,1.36778E-08,
d78a3d22-4bed-4ad3-8a9c-1cc4645188d0,Emission to water,unspecified,Acetone,,kg,,,2.48578E-12,4.61767E-10,1.71933E-11,6.6612E-10,2.41208E-11,1.74064E-09,
f7553ef8-e4f3-4b9c-98be-81fa36315648,Emission to air,low population density,Acetonitrile,,kg,,,2.49902E-11,4.09324E-09,6.61252E-10,2.76654E-09,6.18771E-10,2.07477E-09,
b4604f84-4a09-412e-86ed-078533d9da5d,Emission to water,surface water,Acetonitrile,,kg,,,1.11317E-14,1.94218E-12,2.27291E-13,1.33476E-12,1.96137E-13,4.44535E-13,
d1528862-956f-4441-b2ac-cce8ae963805,Emission to water,surface water,Acetyl chloride,,kg,,,4.60534E-14,9.62865E-12,6.34868E-13,7.23856E-12,6.69115E-13,6.13692E-12,
ce6e5657-5e48-472d-b67e-fab246234be6,Emission to water,surface water,"Acidity, unspecified",,kg,,,4.7939E-10,4.67984E-07,8.74319E-06,1.01589E-06,3.78934E-09,3.86462E-09,
b37294bd-947d-4f35-b9e6-3eb259c05ff5,Emission to water,unspecified,"Acidity, unspecified",,kg,,,5.09596E-11,9.40454E-09,3.52744E-10,1.38304E-08,4.94813E-10,3.53636E-08,
3275a1af-934e-46d4-9cdd-7a78317eabb6,Emission to air,low population density,Acifluorfen,,kg,,,7.36912E-15,,,,,,
1dcae348-9373-4ff6-96f0-1a444fa96587,Emission to air,low population density,Acifluorfen,,kg,,,,1.02096E-12,2.68418E-13,5.83822E-13,4.48565E-13,1.55977E-13,
b24a0dcd-4914-474b-a9cc-31dbc781d457,Emission to soil,agricultural,Acifluorfen,,kg,,,3.15879E-16,,,,,,
c89708f7-cb6c-4691-b8cc-cf2cb03b14a6,Emission to soil,agricultural,Acifluorfen,,kg,,,,4.37635E-14,1.15058E-14,2.50257E-14,1.92278E-14,6.68599E-15,
dc64ecac-a65f-4d9a-9de6-557f1135659f,Emission to soil,agricultural,Aclonifen,,kg,,,3.93248E-14,9.25513E-12,2.76308E-13,5.22863E-12,4.11428E-13,2.5048E-11,
90ba480e-f2f2-4ee8-8299-da906df00058,Emission to soil,agricultural,Acrinathrin,,kg,,,6.87701E-16,2.573E-13,5.40064E-15,1.54627E-13,9.13666E-15,2.34176E-13,
7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,Emission to air,high population density,Acrolein,,kg,,,5.2091E-12,3.78628E-10,1.8402E-09,3.76544E-10,2.77885E-10,8.56129E-12,
12840cef-c3b8-4ef2-b7d4-3a73dbd6a280,Emission to air,low population density,Acrolein,,kg,,,4.06413E-11,1.10657E-08,2.83613E-10,6.03665E-09,3.82795E-10,8.89129E-09,
d896ced7-a107-4017-b284-d95a8ef3e735,Emission to air,unspecified,Acrolein,,kg,,,1.46539E-09,7.72888E-08,1.08375E-07,1.34848E-07,7.32338E-08,4.17932E-09,
fa8bd05b-015d-5a82-878c-bde991551695,Emission to water,unspecified,Acrolein,,kg,,,,2.30187E-11,6.69593E-13,1.35741E-11,9.53486E-13,8.7626E-11,
beb7d426-ad8d-4ae6-aadd-6f52ccdd37b4,Emission to water,unspecified,Acrolein,,kg,,,9.90281E-14,,,,,,
eabb67d6-08cc-4c6e-ad95-6509e778730a,Emission to water,surface water,"Acrylate, ion",,kg,,,3.51487E-12,4.17471E-09,1.20464E-10,5.19996E-09,3.90386E-10,2.14293E-11,
42f51ad5-6190-4641-b961-f411310554e9,Emission to air,high population density,Acrylic acid,,kg,,,1.4851E-12,1.7639E-09,5.08984E-11,2.19709E-09,1.64946E-10,9.0543E-12,
08a91e70-3ddc-11dd-91ae-0050c2490048,Emission to air,unspecified,Acrylonitrile,,kg,,,7.06544E-13,,,,,,
981ea86a-b527-4e29-b092-f16d2cd57e45,Emission to air,unspecified,Acrylonitrile,,kg,,,,1.64233E-10,4.7774E-12,9.6848E-11,6.80292E-12,6.25193E-10,
2c5362e9-ff22-46b4-9dad-3c765df0ac3f,Emission to water,unspecified,Acrylonitrile,,kg,,,1.69541E-14,3.9409E-12,1.14637E-13,2.32394E-12,1.63241E-13,1.5002E-11,
02703daf-fde4-489a-b7e5-523e46151312,Emission to air,low population density,"Actinides, radioactive, unspecified",,kBq,,,2.66029E-07,5.47009E-05,1.82502E-06,3.97406E-05,2.32231E-06,6.23223E-05,
34550110-0552-46d2-b07d-6b9599892278,Emission to water,ocean,"Actinides, radioactive, unspecified",,kBq,,,9.73055E-09,3.1025E-06,6.11787E-08,1.40846E-06,6.83331E-08,3.25879E-06,
72958cbe-6609-46c2-bbfa-ee4ab826ca12,Emission to air,low population density,"Aerosols, radioactive, unspecified",,kBq,,,1.12222E-09,6.91693E-07,6.24989E-09,2.05047E-07,5.29067E-09,1.03263E-08,
63e78921-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Alachlor,,kg,,,5.21497E-14,,,,,,
de9e0841-d02a-4af0-993a-39e32e69e7d3,Emission to air,low population density,Alachlor,,kg,,,,7.22509E-12,1.89954E-12,4.13159E-12,3.1744E-12,1.10382E-12,
f809b5e9-ed1b-4117-8bc7-9acf883ec7f5,Emission to soil,agricultural,Alachlor,,kg,,,1.43529E-12,2.10508E-10,7.26609E-11,1.41894E-10,8.84339E-12,6.9308E-11,
d961f86b-e36b-4ac6-8cd4-b253e496de79,Emission to air,high population density,"Aldehydes, unspecified",,kg,,,4.39651E-11,2.23719E-09,2.39755E-05,2.12372E-07,5.14496E-10,3.05593E-10,
ba1a3dcb-d53a-42fd-80f0-d09f3a12ffe2,Emission to air,low population density,"Aldehydes, unspecified",,kg,,,1.27395E-10,2.70343E-08,8.69195E-10,1.90346E-08,1.10176E-09,3.10413E-08,
06f0a67c-ec68-435d-8c32-0decd79a4a1a,Emission to air,unspecified,"Aldehydes, unspecified",,kg,,,1.00535E-11,1.85083E-09,7.51578E-11,2.45229E-09,1.05253E-10,1.09753E-08,
fbe48c6a-321d-44ae-8883-b6fa4e0f4e77,Emission to soil,agricultural,Aldicarb,,kg,,,4.61903E-13,1.25135E-10,5.72532E-12,1.00851E-10,1.39215E-11,1.186E-10,
594fdc19-25cd-4c22-b3f3-58b1f2f42965,Emission to soil,agricultural,Aldrin,,kg,,,1.66231E-10,2.95917E-08,1.12709E-09,2.0611E-08,1.49159E-09,7.64002E-10,
921ddc9c-6898-4ad0-a00d-7c9add941c85,Emission to water,unspecified,Allyl chloride,,kg,,,1.08948E-13,1.54387E-11,2.26136E-12,4.11322E-11,2.51528E-12,1.05862E-11,
4cefae32-3930-458a-a72a-5c901cbca57b,Emission to soil,agricultural,Alpha-cypermethrin,,kg,,,8.21692E-13,,,,,,
ce2ceed1-2503-4566-8175-f4456dbac42b,Emission to soil,agricultural,Alpha-cypermethrin,,kg,,,,1.44897E-10,4.07004E-11,7.10444E-11,4.62239E-12,3.13142E-11,
6f0b8b7c-3888-4174-b7e3-916d42d678ee,Emission to air,high population density,Aluminium,,kg,,,4.357E-08,1.8692E-06,2.17199E-07,3.43487E-06,4.57836E-07,2.00403E-07,
9c3bd678-1b2f-4b95-a245-d5c8a3fe326b,Emission to air,low population density,Aluminium,,kg,,,2.20398E-10,4.59504E-08,5.38476E-09,1.55218E-08,3.88036E-09,1.42614E-09,
46e63323-cffd-4c46-829b-5f006b50fa9b,Emission to air,"low population density, long-term",Aluminium,,kg,,,6.02246E-09,2.10492E-06,5.12859E-07,1.02568E-06,4.26264E-08,2.52238E-06,
ff65658c-2d39-44a2-b23e-7ec3c644f064,Emission to air,unspecified,Aluminium,,kg,,,2.38826E-07,5.49955E-05,2.56386E-06,6.13444E-05,3.80995E-06,1.96345E-05,
2baa4381-b781-4f5e-90de-508b0fa3fd1f,Emission to soil,agricultural,Aluminium,,kg,,,5.46981E-09,1.16251E-06,6.2998E-08,6.96204E-07,8.82437E-08,8.69851E-07,
765546a9-b056-4d27-ad14-2f016511bdcb,Emission to soil,industrial,Aluminium,,kg,,,1.13222E-07,2.36756E-05,1.96162E-05,5.54038E-06,1.61171E-06,9.04421E-07,
