,,,,,,UUID,8b857673-a397-4597-bb42-6dc68aa373f7,80f67991-83de-42b8-bfc3-9a0e66bfa527,0fdcefc4-c989-4c37-b5a6-ebd0336acd24,16daf8a1-d879-4c8a-adc5-ecdf54d38191,9dcfe8c1-61c8-489c-8340-83275f8498ac,c32c7394-c67d-4cda-9e5f-30c95146c684,de7c4438-f1c8-4b44-9c62-b1f78065881f,960d3567-1e60-4c5c-9e89-adc1f0e14919,db5f18de-417e-4c03-9e4a-81f506aebe82,24c6d886-d3bb-4796-b767-c7deacd6fb49
,,,,,,Sub category,"biomass - renewable energy resources, biomass","fossil - non-renewable energy resources, fossil","metals - non-renewable material resources, metals","minerals - non-renewable material resources, minerals","nuclear - non-renewable energy resources, nuclear","primary forest - non-renewable energy resources, primary forest","solar - renewable energy resources, solar, converted","water - renewable energy resources, potential (in barrage water), converted","water resources - renewable material resources, water","wind - renewable energy resources, kinetic (in wind), converted"
,,,,,,Category,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand,ei -  cumulative exergy demand
,,,,,,Unit,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq,MJ-Eq
UUID,Category,Sub category,Elementary flowname,Elementary flow location,Unit,,,,,,,,,,,
85bec19f-c785-4364-8ef6-472b8e9dd90e,Emission to water,ground water,Chloride,,kg,,,,,,,,,,,
ea70cc93-c68c-4228-8b8e-1b189b4c705c,Emission to water,"ground water, long-term",Chloride,,kg,,,,,,,,,,,
97818104-9cc2-4323-97d5-c896ce171f86,Emission to water,ocean,Chloride,,kg,,,,,,,,,,,
5e050fab-1837-4c42-b597-ed2f376f768f,Emission to water,surface water,Chloride,,kg,,,,,,,,,,,
6d25e386-4ef9-4d40-85c6-e694f523a4da,Emission to water,unspecified,Chloride,,kg,,,,,,,,,,,
c4e01cfb-2f50-52d5-8177-1518ad8b7bea,Emission to water,unspecified,"Chloride, ion",,kg,,,,,,,,,,,
bd7b7cdb-34ff-422c-b994-6f0fe77a901f,Emission to water,unspecified,"Chlorides, unspecified",,kg,,,,,,,,,,,
cd90b6de-0be0-45e5-88c5-d641e78a0339,Emission to water,unspecified,"Chlorides, unspecified",,kg,,,,,,,,,,,
fe780f3a-15c6-4daa-b946-42b575a83ef8,Emission to air,low population density,Chlorimuron-ethyl,,kg,,,,,,,,,,,
85807a72-053a-48bf-8604-47b242211d1f,Emission to air,low population density,Chlorimuron-ethyl,,kg,,,,,,,,,,,
af99a064-3ca7-43cd-9c72-cf20d245b0a8,Emission to soil,agricultural,Chlorimuron-ethyl,,kg,,,,,,,,,,,
240ca121-d614-45f7-98fb-e6891559a4d0,Emission to air,low population density,"Chlorinated solvents, unspecified",,kg,,,,,,,,,,,
0561e8f7-bb2b-45b7-b4ab-e750f6842981,Emission to water,surface water,"Chlorinated solvents, unspecified",,kg,,,,,,,,,,,
247ac273-60fa-4e21-9408-793f75fa1d37,Emission to air,high population density,Chlorine,,kg,,,,,,,,,,,
c76ddd9e-fd9c-47c5-9b95-ad924146f0bb,Emission to air,low population density,Chlorine,,kg,,,,,,,,,,,
5370addb-668e-4223-9a58-8ae947807c27,Emission to air,"low population density, long-term",Chlorine,,kg,,,,,,,,,,,
39d1390a-ded6-41cb-a536-d47510bf2fbc,Emission to air,unspecified,Chlorine,,kg,,,,,,,,,,,
de04891a-bf8f-4d0f-8bab-c56d869e8db8,Emission to soil,unspecified,Chlorine,,kg,,,,,,,,,,,
42ac7dee-8152-4874-a742-c1c432792a3a,Emission to soil,unspecified,Chlorine,,kg,,,,,,,,,,,
d17f1c53-ff95-4005-9f1b-131ca9791cdb,Emission to water,ground water,Chlorine,,kg,,,,,,,,,,,
ce312691-69ee-4cdb-9bd6-f717955b94b8,Emission to water,surface water,Chlorine,,kg,,,,,,,,,,,
e8641a14-fd07-4090-8daf-2cce2a557a81,Emission to water,unspecified,Chlorine,,kg,,,,,,,,,,,
f0fb5b72-294e-4d86-b433-883e5f6e97fd,Emission to soil,agricultural,Chlormequat,,kg,,,,,,,,,,,
ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b,Emission to air,high population density,Chloroacetic acid,,kg,,,,,,,,,,,
a0a9fc24-9752-434a-b115-96d161bf5059,Emission to water,surface water,Chloroacetic acid,,kg,,,,,,,,,,,
c8bd2194-b2fc-47c3-bd0b-3341e4b23970,Emission to water,unspecified,Chloroacetic acid,,kg,,,,,,,,,,,
bcbf2ad9-c338-4e11-be56-9e07113dafb3,Emission to water,surface water,Chloroacetyl chloride,,kg,,,,,,,,,,,
4cadbc9f-0472-4bb9-a942-df5b90e37878,Emission to air,high population density,Chloroform,,kg,,,,,,,,,,,
fa9b9736-6de8-4bd6-ba22-1bd78c798373,Emission to air,low population density,Chloroform,,kg,,,,,,,,,,,
fbf6ab3a-74e3-4cbe-b61d-959728bdce46,Emission to air,unspecified,Chloroform,,kg,,,,,,,,,,,
ec2c6f72-1ca3-428b-90e5-e9feb4b58381,Emission to water,surface water,Chloroform,,kg,,,,,,,,,,,
3d5051b0-08d6-40ef-8d0c-de90edb39c39,Emission to water,unspecified,Chloroform,,kg,,,,,,,,,,,
fd9e2be1-a651-4c40-b0bb-e7daa4f56ad4,Emission to soil,agricultural,Chloropicrin,,kg,,,,,,,,,,,
57a8e923-2c1f-47cb-b96c-e75af8c7de2a,Emission to soil,agricultural,Chloropicrin,,kg,,,,,,,,,,,
0131a35d-1d37-46ee-aed2-5ca12ac07ad4,Emission to air,high population density,"Chlorosilane, trimethyl-",,kg,,,,,,,,,,,
d46ae140-6502-4335-ab1c-9d6eab19ce78,Emission to air,high population density,Chlorosulfonic acid,,kg,,,,,,,,,,,
19e10755-75cf-4518-98c3-624201ac089f,Emission to air,unspecified,Chlorosulfonic acid,,kg,,,,,,,,,,,
0098b967-2131-43d2-b684-254583fbadc7,Emission to water,surface water,Chlorosulfonic acid,,kg,,,,,,,,,,,
06b8a67f-5044-4060-be71-04e1dfc31e24,Emission to soil,agricultural,Chlorothalonil,,kg,,,,,,,,,,,
e8bc4c9e-c34f-4983-aea0-2433f3397a3a,Emission to soil,agricultural,Chlorotoluron,,kg,,,,,,,,,,,
63e7b034-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Chlorpyrifos,,kg,,,,,,,,,,,
0822b867-9dca-4d5a-93c3-319d39b592cd,Emission to air,low population density,Chlorpyrifos,,kg,,,,,,,,,,,
736923cd-6eb7-4896-98f8-46951d56da97,Emission to soil,agricultural,Chlorpyrifos,,kg,,,,,,,,,,,
59911bb2-5a76-475b-adaf-ec02d8c0d4ff,Emission to water,ground water,Chlorpyrifos,,kg,,,,,,,,,,,
2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e,Emission to soil,agricultural,Chlorpyrifos methyl,,kg,,,,,,,,,,,
4dbacf72-5a37-407e-9f02-1e618e58075a,Emission to soil,agricultural,Chlorsulfuron,,kg,,,,,,,,,,,
69b50a29-addb-455f-823d-ed2ed68e8bb5,Emission to soil,agricultural,Choline chloride,,kg,,,,,,,,,,,
7705f0e1-5b14-44f4-b330-1245b5c7fc08,Emission to air,high population density,Chromium,,kg,,,,,,,,,,,
4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,Emission to air,low population density,Chromium,,kg,,,,,,,,,,,
6b29d83a-c43c-484c-8e73-474a8a22d71e,Emission to air,"low population density, long-term",Chromium,,kg,,,,,,,,,,,
2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,Emission to air,lower stratosphere + upper troposphere,Chromium,,kg,,,,,,,,,,,
e142b577-e934-4085-9a07-3983d4d92afb,Emission to air,unspecified,Chromium,,kg,,,,,,,,,,,
e7881581-21b3-4f5c-bd63-6b0684b5e712,Emission to soil,agricultural,Chromium,,kg,,,,,,,,,,,
591de726-f2c7-43ba-8e22-15fd08acc8dc,Emission to soil,forestry,Chromium,,kg,,,,,,,,,,,
e65a9c58-21f1-48b6-b738-d05a8f10e5f3,Emission to soil,industrial,Chromium,,kg,,,,,,,,,,,
e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,Emission to soil,unspecified,Chromium,,kg,,,,,,,,,,,
44ad40d4-40ce-482a-8c42-40c111db1c05,Emission to air,high population density,Chromium IV,,kg,,,,,,,,,,,
af60ad28-ce2b-4ea0-9277-983538e1a739,Emission to air,high population density,Chromium IV,,kg,,,,,,,,,,,
7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,Emission to air,high population density,Chromium VI,,kg,,,,,,,,,,,
03b279a7-4626-4703-a451-d0650599dbd9,Emission to air,low population density,Chromium VI,,kg,,,,,,,,,,,
c2e854f9-fe22-4fe7-9083-cf6d0a8c7254,Emission to air,"low population density, long-term",Chromium VI,,kg,,,,,,,,,,,
81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,Emission to air,unspecified,Chromium VI,,kg,,,,,,,,,,,
68ba2022-830e-45fb-8c85-b35e94754ae9,Emission to soil,unspecified,Chromium VI,,kg,,,,,,,,,,,
9bbae55a-35de-4eff-a219-814a9fec5ac2,Emission to water,ground water,Chromium VI,,kg,,,,,,,,,,,
ef475b50-9cd0-4e7c-9c59-07868fe16e91,Emission to water,"ground water, long-term",Chromium VI,,kg,,,,,,,,,,,
8216fc31-15a1-4d33-858f-e09650b14c63,Emission to water,surface water,Chromium VI,,kg,,,,,,,,,,,
a9ec0c9b-982a-4329-99ae-dab1f9fb62d3,Emission to water,unspecified,Chromium VI,,kg,,,,,,,,,,,
e189e2d4-3d3f-4ada-b302-91611784311f,Resource,in ground,"Chromium, in ground",,kg,,,,-5.43,,,,,,,
1c87de06-e58f-4684-a54c-d29f1a251a87,Emission to water,ground water,"Chromium, ion",,kg,,,,,,,,,,,
d98f0ec0-bf19-4c90-a457-a8593dec497f,Emission to water,ocean,"Chromium, ion",,kg,,,,,,,,,,,
e34d3da4-a3d5-41be-84b5-458afe32c990,Emission to water,surface water,"Chromium, ion",,kg,,,,,,,,,,,
30f484ee-dec4-47ae-8e92-d00d4b93fe05,Emission to water,unspecified,"Chromium, ion",,kg,,,,,,,,,,,
caffa231-9312-46b9-bbdf-c2782d225ef0,Emission to air,low population density,Chromium-51,,kBq,,,,,,,,,,,
7529a948-b5ac-4eb9-8349-2a3677b8fe14,Emission to water,surface water,Chromium-51,,kBq,,,,,,,,,,,
52e025e9-aa34-4157-9e19-10b8205974da,Emission to air,unspecified,Chrysene,,kg,,,,,,,,,,,
c492ac36-a5e1-446c-92c5-110a55654a80,Emission to air,unspecified,Chrysene,,kg,,,,,,,,,,,
531c5bca-0304-4c3f-a058-c60371df26fb,Emission to water,surface water,Chrysene,,kg,,,,,,,,,,,
c5f5aeb8-7558-4a0c-9594-27621b9cfbc5,Resource,in ground,Chrysotile,,kg,,,,,-0.14,,,,,,
c0f2ec91-162c-4706-b08c-9aa212fbe176,Emission to soil,agricultural,Cinidon-ethyl,,kg,,,,,,,,,,,
93806a54-46f5-409c-99c5-4144a1e73b5d,Resource,in ground,"Clay, bentonite",,kg,,,,,-0.059,,,,,,
f7519ca9-5ffc-41c3-a33e-806da82cfc0e,Resource,in ground,"Clay, unspecified",,kg,,,,,-0.57,,,,,,
ab112429-c41d-42c0-a419-e85a680c3828,Emission to air,low population density,Clethodim,,kg,,,,,,,,,,,
b52924d8-e53f-4bd4-bb9e-1902db1784b2,Emission to air,low population density,Clethodim,,kg,,,,,,,,,,,
873d28d3-e53b-46a6-aaa0-63b923f0a56c,Emission to soil,agricultural,Clethodim,,kg,,,,,,,,,,,
d58afcee-81ee-427b-b44b-953c4deda2e0,Emission to water,ground water,Clethodim,,kg,,,,,,,,,,,
29fba89c-b900-4160-a5f1-129916933bca,Emission to soil,agricultural,Clodinafop-propargyl,,kg,,,,,,,,,,,
7120eec5-cf9a-4c69-83f2-f1a58813754c,Emission to soil,agricultural,Clomazone,,kg,,,,,,,,,,,
a40f1ce3-e72f-48fa-8bba-174a1d4bf922,Emission to soil,agricultural,Clopyralid,,kg,,,,,,,,,,,
50eebfd4-1b99-45d6-a149-68a6d4568cb4,Emission to soil,agricultural,Cloquintocet-mexyl,,kg,,,,,,,,,,,
6a455b72-1bc3-4812-86c3-a7c191cd965e,Emission to air,low population density,Cloransulam-methyl,,kg,,,,,,,,,,,
5041394a-2d8f-4f9c-b399-a9f3a54ff235,Emission to air,low population density,Cloransulam-methyl,,kg,,,,,,,,,,,
d0431945-ea71-4257-9be6-78a849cd5440,Emission to soil,agricultural,Cloransulam-methyl,,kg,,,,,,,,,,,
c3da1b7a-c275-4e3e-b688-dbe5a7a625f3,Emission to soil,agricultural,Clothianidin,,kg,,,,,,,,,,,
1541559e-1e25-5d7b-9d0b-dc45386e7c1c,Emission to soil,agricultural,Clothianidin,,kg,,,,,,,,,,,
024c9722-1e88-412b-8c4b-10c532be8dca,Resource,in ground,"Coal, brown",,kg,,,-10.3,,,,,,,,
b6d0042d-0ef8-49ed-9162-a07ff1ccf750,Resource,in ground,"Coal, hard, unspecified",,kg,,,-19.7,,,,,,,,
ca04300a-8338-4601-ba7c-66c10a4f6322,Emission to air,high population density,Cobalt,,kg,,,,,,,,,,,
b10faa87-2c1d-4f6e-aa65-9f80b376939a,Emission to air,low population density,Cobalt,,kg,,,,,,,,,,,
74eb3f02-09ec-46ce-8ee8-d67d0900136b,Emission to air,"low population density, long-term",Cobalt,,kg,,,,,,,,,,,
f0e28a62-ddf9-4c93-af81-676a58c3f2d4,Emission to air,unspecified,Cobalt,,kg,,,,,,,,,,,
9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e,Emission to soil,agricultural,Cobalt,,kg,,,,,,,,,,,
381a22c9-3722-4378-810d-86958f7b6d32,Emission to soil,industrial,Cobalt,,kg,,,,,,,,,,,
12051b95-831a-49c0-9a70-fbc0e8fb9af9,Emission to soil,unspecified,Cobalt,,kg,,,,,,,,,,,
f0d1c319-249f-4a89-b0e7-3a5a90a54036,Emission to water,ground water,Cobalt,,kg,,,,,,,,,,,
1e904267-caa3-40e6-a3a0-fc104489770b,Emission to water,"ground water, long-term",Cobalt,,kg,,,,,,,,,,,
caf066cf-40ce-47a8-ba4c-969fcd6019c7,Emission to water,ocean,Cobalt,,kg,,,,,,,,,,,
d4291dd5-dae8-47fa-bf06-466fcecbc210,Emission to water,surface water,Cobalt,,kg,,,,,,,,,,,
33627701-feca-434d-a192-674a450eaaf7,Emission to water,unspecified,Cobalt,,kg,,,,,,,,,,,
d0779a5e-6969-4144-954e-ceb81fb83f15,Resource,in ground,"Cobalt, in ground",,kg,,,,-192.5,,,,,,,
de30c59a-c312-4a4e-8025-df5aa48c83e3,Emission to water,surface water,Cobalt-57,,kBq,,,,,,,,,,,
033fb239-a6c7-4486-9f92-f5a80b346778,Emission to air,low population density,Cobalt-58,,kBq,,,,,,,,,,,
f7fc4f19-e01f-4909-aab5-f7612354e7a0,Emission to water,surface water,Cobalt-58,,kBq,,,,,,,,,,,
441ef9b3-0df0-461b-bd84-358973e0c2ca,Emission to air,low population density,Cobalt-60,,kBq,,,,,,,,,,,
0fc1db69-f50d-4a88-b9d8-1446e691063c,Emission to water,surface water,Cobalt-60,,kBq,,,,,,,,,,,
be10dd54-eb4d-48ae-9e14-7d79ce8b170d,Emission to water,ground water,"COD, Chemical Oxygen Demand",,kg,,,,,,,,,,,
a8fea8cf-9b09-49fc-aa58-5a732494a2a0,Emission to water,"ground water, long-term","COD, Chemical Oxygen Demand",,kg,,,,,,,,,,,
ec76fb5c-b402-416b-825c-53e074fe7525,Emission to water,ocean,"COD, Chemical Oxygen Demand",,kg,,,,,,,,,,,
fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,Emission to water,surface water,"COD, Chemical Oxygen Demand",,kg,,,,,,,,,,,
961ccd56-2eee-4f57-bb18-fc4362b49000,Emission to water,unspecified,"COD, Chemical Oxygen Demand",,kg,,,,,,,,,,,
ec72c523-9e1a-466a-98c3-e4098e90fd27,Resource,in ground,Colemanite,,kg,,,,,,,,,,,
88cde01c-df69-40bb-9b14-6eac71bea5b8,Emission to air,high population density,Copper,,kg,,,,,,,,,,,
e336eee7-148a-4d1c-8027-780cbfafa12b,Emission to air,low population density,Copper,,kg,,,,,,,,,,,
fd153f15-1d16-410a-91fa-04d205e36c43,Emission to air,"low population density, long-term",Copper,,kg,,,,,,,,,,,
3573a5af-88f8-4f74-ade7-cd269cbc4e66,Emission to air,lower stratosphere + upper troposphere,Copper,,kg,,,,,,,,,,,
ec8144d6-d123-43b1-9c17-a295422a0498,Emission to air,unspecified,Copper,,kg,,,,,,,,,,,
7e66a41c-d311-4949-bdd8-eef09cdcfa47,Emission to soil,agricultural,Copper,,kg,,,,,,,,,,,
237ca6bc-2f0a-4416-a0e3-bd512f038f2e,Emission to soil,forestry,Copper,,kg,,,,,,,,,,,
0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191,Emission to soil,industrial,Copper,,kg,,,,,,,,,,,
44d3e792-7c9e-48ab-9de9-acfa2e097f26,Emission to soil,unspecified,Copper,,kg,,,,,,,,,,,
a9ac40a0-9bea-4c48-afa7-66aa6eb90624,Resource,in ground,"Copper, in ground",,kg,,,,-21.73,,,,,,,
c3b659e5-35f1-408c-8cb5-b5f9b295c76e,Emission to water,ground water,"Copper, ion",,kg,,,,,,,,,,,
40229ebf-9346-4f20-910a-f8ea3bd88d44,Emission to water,"ground water, long-term","Copper, ion",,kg,,,,,,,,,,,
d8f9ccf6-fd32-4348-83c0-1cee724af9ae,Emission to water,ocean,"Copper, ion",,kg,,,,,,,,,,,
6d9550e2-e670-44c1-bad8-c0c4975ffca7,Emission to water,surface water,"Copper, ion",,kg,,,,,,,,,,,
615b1460-6860-4cf6-8678-ad92c03c5e8b,Emission to water,unspecified,"Copper, ion",,kg,,,,,,,,,,,
4b4530b5-89d5-4127-b8a5-96fc50972e26,Emission to water,unspecified,Cu-HDO,,kg,,,,,,,,,,,
35c746fb-2d4a-4d06-9955-1973ce67b74e,Emission to air,high population density,Cumene,,kg,,,,,,,,,,,
1a796dc4-5dcb-40da-a609-3a5a40655fad,Emission to air,low population density,Cumene,,kg,,,,,,,,,,,
a192f5ac-fb5d-4e14-ac11-3c38283da9d0,Emission to air,unspecified,Cumene,,kg,,,,,,,,,,,
5cf55e96-d9dc-4b84-9c7e-a4b8ade70bf4,Emission to water,surface water,Cumene,,kg,,,,,,,,,,,
7a3b6567-5f36-4142-b390-15fbf940e206,Emission to water,unspecified,Cumene,,kg,,,,,,,,,,,
921df5eb-cde6-40ea-8744-c02746db0a3c,Emission to air,high population density,Cyanide,,kg,,,,,,,,,,,
9e8d685c-9948-4dc0-9c0b-d5c511e14d05,Emission to air,low population density,Cyanide,,kg,,,,,,,,,,,
d3e038e1-728c-4dea-ac30-c9abbbfcbc84,Emission to air,unspecified,Cyanide,,kg,,,,,,,,,,,
904cd2c2-71ba-4fe5-b073-24a42301c94c,Emission to water,ground water,Cyanide,,kg,,,,,,,,,,,
1febb3ea-a4ee-4b7d-a6e7-0c4b6da28188,Emission to water,ocean,Cyanide,,kg,,,,,,,,,,,
c9e29113-8f61-41bb-8bc1-b49c6f152fd9,Emission to water,surface water,Cyanide,,kg,,,,,,,,,,,
c4d10bd2-09da-4082-8cb3-022c92c53221,Emission to water,unspecified,Cyanide,,kg,,,,,,,,,,,
932d7913-eb64-484c-b2ec-7aae36e29017,Emission to air,high population density,Cyanoacetic acid,,kg,,,,,,,,,,,
5512f026-b3a9-419a-b787-c0be0b39be1c,Emission to air,high population density,Cyclohexane,,kg,,,,,,,,,,,
22ff429e-4506-428d-9bba-4f9595ed3b99,Emission to air,low population density,Cyclohexane,,kg,,,,,,,,,,,
1fd12487-3082-4e34-b211-8ba77d1f51f6,Emission to water,surface water,Cyclohexane,,kg,,,,,,,,,,,
18927e37-f22a-4ae8-835a-4198f76f5ea0,Emission to air,high population density,Cyclohexane (for all cycloalkanes),,kg,,,,,,,,,,,
2a042136-80fd-4c1c-8996-65a7985497d3,Emission to air,high population density,Cyclohexane (for all cycloalkanes),,kg,,,,,,,,,,,
111c5f0c-3dda-4b7c-a5e2-aaada6ab6f79,Emission to soil,agricultural,Cycloxydim,,kg,,,,,,,,,,,
dd786e61-d387-4dc4-8314-2a5f958e7168,Emission to soil,agricultural,Cyfluthrin,,kg,,,,,,,,,,,
e54a34a0-0db1-465f-a733-5da305aff158,Emission to air,low population density,"Cyhalothrin, gamma-",,kg,,,,,,,,,,,
54287273-55f8-4e8f-a115-8ff1aa5025d3,Emission to air,low population density,"Cyhalothrin, gamma-",,kg,,,,,,,,,,,
0ec92f76-932f-4407-bd4f-eb9aa426e099,Emission to soil,agricultural,"Cyhalothrin, gamma-",,kg,,,,,,,,,,,
af0492c2-e2de-41fe-9327-443779993043,Emission to soil,agricultural,"Cyhalothrin, gamma-",,kg,,,,,,,,,,,
7427c8ff-5f18-4e0e-9633-64c088b69fd8,Emission to soil,agricultural,Cymoxanil,,kg,,,,,,,,,,,
a57333ad-c035-4c1a-808c-0a95f236a411,Emission to air,low population density,Cypermethrin,,kg,,,,,,,,,,,
620d3423-2376-4fcc-bb89-2d468f8b2df8,Emission to air,low population density,Cypermethrin,,kg,,,,,,,,,,,
e7f1df40-788a-4403-81ea-e5e9e84e32d7,Emission to soil,agricultural,Cypermethrin,,kg,,,,,,,,,,,
c9727abf-58b7-4f90-a670-86f7101e741d,Emission to soil,agricultural,Cyproconazole,,kg,,,,,,,,,,,
b45f25fe-a5bb-42ac-9859-304bf6ccfd83,Emission to soil,agricultural,Cyprodinil,,kg,,,,,,,,,,,
185d4f1e-6d28-551b-8951-672805c4d8e5,Emission to water,unspecified,Decanoic acid,,kg,,,,,,,,,,,
160e9149-1279-403c-b340-29320098fe24,Emission to air,"low population density, long-term",Deltamethrin,,kg,,,,,,,,,,,
282973e4-3c2d-4a9c-a3f2-d39a5b36aa76,Emission to soil,agricultural,Deltamethrin,,kg,,,,,,,,,,,
c79c2a8d-bafe-4725-9b3a-bf79df1b53f2,Emission to water,ground water,Deltamethrin,,kg,,,,,,,,,,,
6b9bd023-b581-4dfe-8eca-069a4d646dfb,Emission to soil,agricultural,Desmedipham,,kg,,,,,,,,,,,
a73ffbcf-6f62-5acd-b7b8-b91a45120152,Emission to soil,agricultural,Diafenthiuron,,kg,,,,,,,,,,,
63d8524d-fca5-3a7c-92da-9d37ef9f730e,Emission to soil,agricultural,Diafenthiuron,,kg,,,,,,,,,,,
9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0,Resource,in ground,Diatomite,,kg,,,,,-0.15,,,,,,
c4302ab1-eb6d-458b-86ad-f7d7d4df411e,Emission to soil,agricultural,Diazinon,,kg,,,,,,,,,,,
08a91e70-3ddc-11dd-92b1-0050c2490048,Emission to air,unspecified,"Dibenz(a,h)anthracene",,kg,,,,,,,,,,,
23a4dfc7-c82e-4425-abf6-0195f78f3363,Emission to air,unspecified,"Dibenz(a,h)anthracene",,kg,,,,,,,,,,,
904546ce-acb5-4cc3-9dda-950c7dc54328,Emission to water,surface water,"Dibenz(a,h)anthracene",,kg,,,,,,,,,,,
9b84ef84-a567-48de-8dd5-24726bc6688d,Emission to water,ocean,Dibutyltin,,kg,,,,,,,,,,,
63e7b03d-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Dicamba,,kg,,,,,,,,,,,
bc878fc6-d8a0-462f-91e1-11fb93b7928d,Emission to air,low population density,Dicamba,,kg,,,,,,,,,,,
44b7826f-6f4c-44f3-81eb-ad3426073fae,Emission to soil,agricultural,Dicamba,,kg,,,,,,,,,,,
e555f589-ec29-468d-a35d-346dc45cdd84,Emission to water,ground water,Dicamba,,kg,,,,,,,,,,,
1762bc0f-84b5-4224-973a-cd02ec61ff9e,Emission to water,ground water,Dicamba,,kg,,,,,,,,,,,
5c7c5065-a636-4367-bf0a-8552609ffec7,Emission to water,surface water,Dicamba,,kg,,,,,,,,,,,
9547aff9-e1fc-5fad-a674-9b9a9fdb1c9c,Emission to air,unspecified,Dichlorodimethylsilane,,kg,,,,,,,,,,,
834ffc71-e8a1-4b2d-b960-8a924c708954,Emission to air,low population density,Dichlorprop,,kg,,,,,,,,,,,
b5382d42-b1ee-4992-ba8d-a362b33d0401,Emission to soil,agricultural,Dichlorprop,,kg,,,,,,,,,,,
d22d803d-a281-4821-8a6c-e79b75641eae,Emission to water,ground water,Dichlorprop,,kg,,,,,,,,,,,
bb472a88-f118-4e3c-9305-3f206aaa8a41,Emission to water,surface water,Dichlorprop,,kg,,,,,,,,,,,
02dd7309-b7c2-47bb-82c8-09345be9c2bb,Emission to soil,agricultural,Dichlorprop-P,,kg,,,,,,,,,,,
c22556eb-e721-4283-85c4-a43781147313,Emission to soil,agricultural,Dichlorvos,,kg,,,,,,,,,,,
6322e750-aed5-589b-a3ae-667600cee0c4,Emission to soil,agricultural,Dichlorvos,,kg,,,,,,,,,,,
d26099e9-c6bc-4d7f-a0bd-29c884965ba5,Emission to water,surface water,Dichromate,,kg,,,,,,,,,,,
3b8a6f65-384b-4086-a817-b0c77555b78a,Emission to water,unspecified,Dichromate,,kg,,,,,,,,,,,
009f3374-e604-4e24-88f5-d785cd93aac7,Emission to soil,agricultural,Diclofop,,kg,,,,,,,,,,,
0f02d06c-c44d-4681-a677-eff6aa3cd7e0,Emission to soil,agricultural,Diclofop-methyl,,kg,,,,,,,,,,,
e898ea74-a3a1-5b26-a61e-384bffaf2bd6,Emission to water,unspecified,Diethanolamine,,kg,,,,,,,,,,,
89951b1a-9b6b-4bc7-82fc-6fc263e91936,Emission to air,high population density,Diethyl ether,,kg,,,,,,,,,,,
7e7039a1-6186-4ef6-a7e6-d135b7fe5601,Emission to air,high population density,Diethylamine,,kg,,,,,,,,,,,
66611217-6711-4b3a-8966-4ab2b7107ca6,Emission to water,surface water,Diethylamine,,kg,,,,,,,,,,,
d439867e-7ef9-41aa-91e2-de8a922f9158,Emission to air,high population density,Diethylene glycol,,kg,,,,,,,,,,,
e1cc645c-9d74-40ff-a4b0-b0591d8717e5,Emission to air,low population density,Diethylene glycol,,kg,,,,,,,,,,,
992bd199-894d-4be6-9837-d85e8e5b3f45,Emission to water,surface water,Diethylene glycol,,kg,,,,,,,,,,,
ecc90a90-aec5-4ffc-88ba-e29a3e9884ac,Emission to water,unspecified,Diethylene glycol,,kg,,,,,,,,,,,
5458bee1-0c04-445c-b617-a7315d6a2b9f,Emission to soil,agricultural,Difenoconazole,,kg,,,,,,,,,,,
e6e0434c-b004-4a1d-8424-7639515fabab,Emission to air,low population density,Diflubenzuron,,kg,,,,,,,,,,,
bedc1f3e-71d2-4bb9-9699-c77603031f81,Emission to air,low population density,Diflubenzuron,,kg,,,,,,,,,,,
b918120c-5dd9-4a28-86ee-9b05a42bdd01,Emission to soil,agricultural,Diflubenzuron,,kg,,,,,,,,,,,
016da38a-40a6-483c-b328-9782dc46e802,Emission to soil,agricultural,Diflufenican,,kg,,,,,,,,,,,
cc667a3d-e88b-42f7-b265-461b7d66837f,Emission to soil,agricultural,Diflufenzopyr-sodium,,kg,,,,,,,,,,,
e9514abc-d441-49cb-84f6-0815ffa693fc,Emission to water,surface water,Diisobutyl ketone,,kg,,,,,,,,,,,
b3b430f2-1a9e-4db3-8379-85097a24de1f,Emission to soil,agricultural,Dimethachlor,,kg,,,,,,,,,,,
63e7b03f-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Dimethenamid,,kg,,,,,,,,,,,
206b98e7-9df1-4aa1-896e-dc5aa93e9844,Emission to air,low population density,Dimethenamid,,kg,,,,,,,,,,,
